id	tweet	level 1	level2	level3	source
161041041422680064	Chi dice che il governo Monti è una primavera ha un'idea approssimativa delle stagioni #assembleasel	VRAI	EXPLICIT	EUPHEMISM	Sentipolc14
161456651499618304	al prossimo Cdm il governo #Monti proporrà l'abolizione del valore legale del titolo di studio..continuiamo a dire che è un gran bel governo	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
161727810547888128	Il governo #Monti cerca una soluzione: i diplomatici italiani potranno partecipare a rock-concert nazisti, purché questi siano sobri	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
161733440767655937	Il governo #Monti cerca una soluzione: un diplomatico italiano potrà partecipare a rock-concert nazisti, purché sobri	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
161905206416769024	Il governo #Monti fino ad ora non avrà proprio spaccato ma vedere Feltri e Giannini che flirtano non ha prezzo	VRAI	IMPLICIT	ANALOGY	Sentipolc14
162567340976902144	POI DICONO CHE I MATTI SONO AL MANICOMIO........NO AL GOVERNO MONTI...E' PERICOLOSISSIMO..............!	VRAI	EXPLICIT	HYPERBOLE	Sentipolc14
162852940929961984	Uh, per la prima volta dopo secoli Olli Rehn dice qualcosa di positivo sull'Italia. Dobbiamo fare santo Mario Monti...	VRAI	EXPLICIT	HYPERBOLE	Sentipolc14
162984935546814464	Se in meno di 2 mesi il governo #Monti ha fatto quello che ha fatto, allora vuol dire che chi c'era prima pensava ad altro, non dico a cosa!	VRAI	IMPLICIT	EUPHEMISM	Sentipolc14
163302001856356352	Amici tranquilli che il 30 % degli italiani e fra le braccai dell'influenza, l'altro 70% risente dell'influenza del governo Monti :-)	VRAI	EXPLICIT	EX:CONTEXT SHIFT	Sentipolc14
164066257879048193	I giorni della merla serviranno agli italiani per salutare per sempre quelli della passera. (Mario Monti)	VRAI	EXPLICIT	EX:CONTEXT SHIFT	Sentipolc14
164460041406124032	Governo Monti: l' impossibile lo stiamo facendo per i miracoli ci stiamo attrezzando	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
164791396870537216	La meteorologia non è colpa del governo #monti #openMatrix	VRAI	EXPLICIT	EX:CONTEXT SHIFT	Sentipolc14
164982871155687425	Mario Monti: Il posto di lavoro fisso è monotono .Adesso Mario, aspettiamo solo che i vostri figli si licenzino e si aggreghino ai nostri...	VRAI	EXPLICIT	EUPHEMISM	Sentipolc14
165020429189259264	Da ieri sera Mario Monti e' un senatore a vita monotona	VRAI	EXPLICIT	ANALOGY	Sentipolc14
165020572777058306	Mario Monti....Munnezz #postofisso	VRAI	EXPLICIT	ANALOGY	Sentipolc14
165081097124839425	Credo che Mario Monti abbia dei seri problemi con l'italiano...secondo me si é confuso con la parola utopico piuttosto che monotono!	VRAI	EXPLICIT	EUPHEMISM	Sentipolc14
165103199244656640	Mario Monti Presidente del Consiglio: Il posto fisso è monotono . Mario Monti Senatore a vita: Non sono d'accordo . #postofisso	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
165110427586531328	Caro mario #monti, bella battuta questa del #postofisso fa ridere AL CAZZO!	VRAI	EXPLICIT	HYPERBOLE	Sentipolc14
165121033630781440	#monotonia sono i #tagli, le #privatizzazioni, gli attacchi ai #diritti del #governo #monti allora #sMONTIamoli http://t.co/s4MsSrko	VRAI	EXPLICIT	OTHER	Sentipolc14
165128029591449600	#mario#monti il posto fisso e' noioso ma alle tue banche bastera' dire questo per prendere un mutuo? #forsel'haisparatagrossa	VRAI	EXPLICIT	RHETORICAL QUESTION	Sentipolc14
165150142348017664	Fa schifo il posto fisso. Meglio 5 anni di parlamento ed avere la pensione d'oro a vita. Vero signor Mario? #monti	VRAI	EXPLICIT	RHETORICAL QUESTION	Sentipolc14
165226854716940288	mario monti.. senatore a vita..piu posto fisso di cosi'..si muore.#postofisso	VRAI	EXPLICIT	ANALOGY	Sentipolc14
165470310295015425	Con Mario Monti finisce perfino il tempo delle generose cugine pompinare.	VRAI	EXPLICIT	HYPERBOLE	Sentipolc14
186742027868835840	#siamonoi che andremo a vivere sotto i ponti e inaugureremo una generazione dedita alla vita da clochard.	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
186828589658931200	#Grillo scende in politica. Il Papa dichiara di voler fare il calciatore. Bruno vespa fara' la velina.	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
189836067027959808	Martina, sei il genio della lampada. Idea magnifica rimanere alzati fino a tardi sapendo che domani hai l'esame. E per deprimerti, poi. #off	VRAI	IMPLICIT	HYPERBOLE	Sentipolc14
190063144004100097	@vitobrandi ora ti lascio che la giornata in ufficio inizia con una bella riunione. A dopo! Buona giornata!	VRAI	EXPLICIT	OTHER	Sentipolc14
190424590793703425	@ani1202 no no nn sono tutti uguali. 1 su un milione e' diverso :-)) anziché la barba, ha i baffi	VRAI	EXPLICIT	EX:CONTEXT SHIFT	Sentipolc14
190785654278459393	Pensa se alla fine di tutto sto casino viene fuori che Borghezio è l'unico onesto	VRAI	IMPLICIT	RHETORICAL QUESTION	Sentipolc14
191247338344427520	muore qualcuno e improvvisamente tutti si ricordano della sua esistenza. #morosini	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
191834814943469569	(Siete divertenti)Fino a ieri #Grillo e il #M5S non l'avete c..o, ora fa paura, e tutti addosso.	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
191987176660156417	mancano 5.6 milioni di euro... SOLO! http://t.co/1c9gMIDe	VRAI	EXPLICIT	EUPHEMISM	Sentipolc14
192045027344646144	\"#Grillo lo voto solo questa volta, tanto non può fare più di tanti danni.\" #erroredrammatico	VRAI	EXPLICIT	EUPHEMISM	Sentipolc14
192233600534593538	@3tt0re davvero conosci OJS? l'uomo del mistero si infittisce... ;) mi picchio perche' ricopro tutti i ruoli, dal manager al proof :-D	VRAI	IMPLICIT	RHETORICAL QUESTION	Sentipolc14
192332524645650432	#Grillo fa i comizi sulle cassette della frutta,mentre alcune del #Pdl li fanno senza cassetta...solo sulle banane. #ballarò @Italialand	VRAI	EXPLICIT	EX:CONTEXT SHIFT	Sentipolc14
192571450203451394	Che poi, a guardare bene, l'unica differenza è che #Grillo è delNord, e #Cettolaqualunque del sud. Suv compresi.	VRAI	EXPLICIT	ANALOGY	Sentipolc14
192575468338298880	Di #Grillo apprezzo la profondità di pensiero e i toni pacati, ma ora scusate, vado a fare il bucato con quella palla magica di merda.	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
193008212381937665	@CarloMarulli #Grillo è geniale, ha iniziato facendo la vittima con comizi a pagamento, ora ha messo su un franchising che va ancora meglio.	VRAI	EXPLICIT	ANALOGY	Sentipolc14
193015379386302464	@Davide33 L'invenzione di Berlusconi: Ci saranno 2 PDL uno classico, uno zero corrotti. Si uniranno dopo le elezioni! http://t.co/vTE7YOWP	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
193073343069552640	#serviziopubblico Grazie a #Renzi e #Grillo sono arrivato al record di ascolto di trasm. politiche negli ultimi tempi... ben 7' di dialoghi!	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
193078921359659008	Io a #Grillo chiederei una cosa sola: ma i vestiti li lavi ancora con la biowashball? (Magari è il motivo per cui non rilascia interviste).	VRAI	EXPLICIT	EX:CONTEXT SHIFT	Sentipolc14
193096322604220418	Immagino che #Grillo voglia farci uscire dall'Euro per tornare alla Dracma.	VRAI	EXPLICIT	ANALOGY	Sentipolc14
193259823662497792	#Partito della Nazione l'ideona dei partiti per disinnescare #Grillo e continuare a prendere per culo gli italiani. Adesso siamo salvi!	VRAI	EXPLICIT	HYPERBOLE	Sentipolc14
193283719493193728	il Partito della Nazione ed i suoi giurassici promotori: la risposta migliore ai detrattori di #Grillo . #sapevatelo #inmanoachistiamo	VRAI	IMPLICIT	ANALOGY	Sentipolc14
193309284216487937	Ma veramente #Grillo ha detto che la soluzione alla crisi è uscire dall'Euro?? Ma allora è un genio dell'economia! Ah no un minchione!!	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
193316527334891520	Alfano: \"Dopo le amministrative arriverà la più grande novità della politica italiana\". Ah, ve ne andate e sparite per sempre?	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
193472244905803777	#ultimaparola #Grillo come #Gesù ? A quanto pare dice solo #verità	VRAI	IMPLICIT	ANALOGY	Sentipolc14
193594778817019904	@VVeronicaMN #Grillo è anni che non fà più il comico...loro sono decenni che fanno i buffoni di corte..:)) con tutti i loro servetti	VRAI	IMPLICIT	ANALOGY	Sentipolc14
194114010499653632	Beh certo, tenere il cellulare al bar in tasca vicino alle parti intime ci salverà tutti dal tumore. Udine cell free http://t.co/BnQ6lJ65	VRAI	EXPLICIT	EX:CONTEXT SHIFT	Sentipolc14
194537371360956416	#portaaporta anche il plastico del Senato!!! Con #Vespa si potrebbe giocare al \"ce l'ho\" \"manca\", mi sa che punteggio è scontato.	VRAI	EXPLICIT	EX:CONTEXT SHIFT	Sentipolc14
194701495101427712	@ilramone #Grillo sembra la soluzione a chi pensa che \"internet libero per tutti\" sia un ragionevole punto programmatico per un partito.	VRAI	EXPLICIT	ANALOGY	Sentipolc14
194846840989036544	@NicolaLecca Con i prezzi che adotta,non sempre a buon mercato,oltre alla depressione fa venire la scogliosi x la \"comodità\" dei sedili!	VRAI	IMPLICIT	ANALOGY	Sentipolc14
195133488062672896	@BerserkNina @italiadeidolori nulla di più sinistro... Se #Grillo è l alternativa, i nostri politici possono dormire tranquilli. W l Italia.	VRAI	EXPLICIT	EUPHEMISM	Sentipolc14
195218773777715200	Attacca le banche, il parlamento e gli Stati Uniti. Se rivendica anche il corridoio di Danzica #Grillo può rifondare il Nazionalsocialismo.	VRAI	IMPLICIT	ANALOGY	Sentipolc14
195753446450802688	@SkyTg24 #ditelavostra Bersani nel #Pd è il passato. Ma davvero qualcuno può immaginare #Grillo alla guida di un Paese?	VRAI	IMPLICIT	ANALOGY	Sentipolc14
195803157970948097	Casini a #Grillo \"che venga in parlamento a fare i conti con la realtà\"...ho paura voglia dire che la realtà è ancora peggio...#m5s	VRAI	EXPLICIT	ANALOGY	Sentipolc14
391804044052033537	RT @TweetComici: Quel momento in cui leggi la pagina di un libro e ti rendi conto di non aver capito niente.	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
391810929257893888	Betty la fea mi ha traumatizzata ahahaha o.o	VRAI	IMPLICIT	OTHER	Sentipolc14
391819425160372224	@marilumanzini li accomuna il numero e la qualità dei neuroni	VRAI	IMPLICIT	ANALOGY	Sentipolc14
391819429878562816	Geografi nani ? HAHAHAH	VRAI	IMPLICIT	OTHER	Sentipolc14
391827419172458496	RT @sheerjous: 'tipi di persone su twitter'  LA 'STUDIOSA'. Sta su twitter a dire che dovrebbe studiare invece di andare a farlo. http://t.…	VRAI	EXPLICIT	ANALOGY	Sentipolc14
391878271438045185	più che bipolaristi, gli italiani sono bipolari	VRAI	EXPLICIT	ANALOGY	Sentipolc14
391880260234772480	Oggi pranzo da nonna. Tornerò rotolando	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
391929953890996224	su facebook scrivono le stesse cose di twitter...SI MA QUELLE DI 5 MESI FA...caro facebook aggiornati..	VRAI	EXPLICIT	ANALOGY	Sentipolc14
391936441519177728	RT @DushElena: Facebook, ci sono 3 tipi di foto profilo: 1)tette-culo.  2)riga laterale tattica che copre tutta la faccia  3)foto occhio(ri…	VRAI	IMPLICIT	OTHER	Sentipolc14
391936441825386496	RT @sheerjous: 'tipi di persone su twitter'  L'INNAMORATA. Lei che trova il fidanzato su twitter. http://t.co/QV6Jqxf6hQ	VRAI	EXPLICIT	ANALOGY	Sentipolc14
391943449567821824	RT @Frank_slaugh: Ma esattamente, Valerio Scanu a quale specie vivente appartiene?	VRAI	EXPLICIT	RHETORICAL QUESTION	Sentipolc14
391963355210317824	RT @Maxxie_: Ho un complesso di inferiorità verso il mio computer perché lui è più intelligente di me	VRAI	EXPLICIT	ANALOGY	Sentipolc14
391963357118730240	@barbaranargdr hahahahha ma tu si scem uu *ride*	VRAI	IMPLICIT	OTHER	Sentipolc14
391965196782407681	GIUSTO DOBBIAMO FARE LORO LA DANZA DELLA PIOGGIA COSI' SONO CONTENTI..............!!!!!!!!!!!! http://t.co/hQZ4qWGbVu	VRAI	EXPLICIT	EX:CONTEXT SHIFT	Sentipolc14
391971463911440384	Se le cazzate che escono dal parlamento  fossero negoziabili in borsa  avremmo  risolto il problema  del debito pubblico	VRAI	EXPLICIT	ANALOGY	Sentipolc14
392004045030043648	dicono che è vero che quando si muore, poi non ci si vede più'	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
392016634569039872	RT @kidrauhlsv0jce: sono riuscita a cambiare il profilo, mo nevica.	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
392027213732012032	@_cadeonthorne si! Ma te la do solo se mi dici se stai ancora con Nina *si illumina AHAHAHAH UWU*	VRAI	IMPLICIT	OTHER	Sentipolc14
392027217162960898	RT @m4gny: Abbassare le aspettative da principe azzurro a "poco nuvoloso".	VRAI	EXPLICIT	EX:CONTEXT SHIFT	Sentipolc14
392037006907564032	@lucignolo  dovrebbe fare pace col cervello	VRAI	IMPLICIT	ANALOGY	Sentipolc14
393172914431733760	il mio lavoro e fare male alla gente e invece ...mi sono fatta male io...xD !	VRAI	IMPLICIT	ANALOGY	Sentipolc14
393253611423416320	il bus sa di profumo di A&amp;F Anchio lo metto ma non così tanto! È tutto di ragazzino piccolino  ma con profumo e profumo addosso! Hahaha :')	VRAI	IMPLICIT	OTHER	Sentipolc14
393253623268118528	@overlooki è come la storia del bidet. L'europa vuole che lo togliamo perché consumiamo troppa acqua	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
393270556549971968	RT @MimodiCreta: .@GianniCuperIoPD Compagno, si ricordi che quando verrà eletto, ciocorì e biancorì saranno gli unici snack ammessi! http:/…	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
393279571006881792	Comunque l'inverno è arrivato e io oggi più che un moscone in bagno mi son ritrovata un cacciatorpedinieri in decollo verticale!	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
393279581060210688	“dovrei ringraziare scooby doo,perchè è grazie a lui se ho imparato che i veri mostri sono le persone.”	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
393284918861901824	RT @enricobertolino: Tempo fa Intercettato anche il cellulare di Bersani dagli USA ,nessuna protesta dal PD .pare gli abbian fatto 3 ricari…	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
393302798181617664	RT @TaniuzzaCalabra: “ non si preoccupi signor Obama, quando parlo di bombe mi riferisco alle bruschette alla 'nduja" #IntercettaME	VRAI	EXPLICIT	EX:CONTEXT SHIFT	Sentipolc14
393306877758820352	Ho la risposta a tutte le vostre domande:  Si	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
393325930195996672	RT @AuroraSantop: Non ero bella: ero alta,bionda con gli occhi azzurri. PROPRIO 'NA SCHIFEZZA. #succedesolonellefanfiction	VRAI	IMPLICIT	ANALOGY	Sentipolc14
393332330800349184	RT @astridula8: @jackansa ma i libri sono il meno ahaha ... Chi ha il #culone dove lo appoggia???	VRAI	IMPLICIT	OTHER	Sentipolc14
393338377439047680	gli ha fatto la respirazione bocca-becco e il massaggio cardiaco, si è ripreso ed è volato via. meno canne prof, meno canne.	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
393351816358162432	Mi fanno morì sti anonimi AHAHAHAH — Non usare ' morire' in vano, non qua dentro, c'è già gente che lo fa troppo. http://t.co/Fk7pGaTrRY	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
393351823269978112	@flawshar essere interrogata, civiltà inglese dove posso essere interrogata e fisica dove posso essere interrogata. figo eh?	VRAI	IMPLICIT	OTHER	Sentipolc14
393356767779766273	@MareMalf vedo perfino gli occhi del gatto a cuore. Mi sento gravemente malata. @la_Stintinese @farfallafg1 @indivanados @ila_ilrm	VRAI	IMPLICIT	ANALOGY	Sentipolc14
393435665280794624	RT @aryanistic: praticamente la nostra generazione sarà una massa di idioti tatuati con croci, stay strong sui polsi e infiniti dietro il c…	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
393460492213448704	Dopo due ore che stavo studiando italiano, mi sono accorta che avevo preso il libro sbagliato. #benecosi	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
393468290112442368	RT @harrysbooks: “@pottervato: se ci fosse demi direbbe che sono un mashup tra i jonas e gli one direction uscito male. #xf7” È VERO AHAHAH…	VRAI	IMPLICIT	ANALOGY	Sentipolc14
395337999518810112	@oniramarf si lo yogurt bianco chi lo vuole scusa hahahah poi se vede che la vaschetta accanto è vuota lo vuole ancora di meno	VRAI	IMPLICIT	OTHER	Sentipolc14
395425952471457792	“Vincere non e importante ma e l'unica cosa che conta“ -Gianpiero Boniperti	VRAI	EXPLICIT	ANALOGY	Sentipolc14
395444316849856512	Il mi sento fortunato del google play c'ha una fantasia di merda :-)	VRAI	IMPLICIT	OTHER	Sentipolc14
395455458645118976	Prof potrei andare in bagno?' 'non hai bisogno di andare al bagno!' OH,ALLORA VIENI CHE TI PISCIO IN TESTA VISTO CHE NON NE HO BISOGNO.	VRAI	EXPLICIT	HYPERBOLE	Sentipolc14
395504736482623488	RT @Brunomgiordano: Non legalizzano la #cannabis Ma iper tassano le cartine. Questi sono geni della finanza. #governoletta #proibizionismo	VRAI	EXPLICIT	ANALOGY	Sentipolc14
395504738848223232	RT @fedeejay: @matteo_curti number one da Rocco. Puoi morire felice.	VRAI	IMPLICIT	OTHER	Sentipolc14
395504739255091200	“la felicità non ha prezzo“, la mia sì, costa circa 3,50€ e si chiama Nutella. #nonpuoimancare	VRAI	EXPLICIT	ANALOGY	Sentipolc14
395509393695178752	i poeti costruiscono tweet sulla paura,paura da amare paura di restare....aggiungete pure paura che non ve la da...	VRAI	EXPLICIT	ANALOGY	Sentipolc14
395516576663109632	RT @misSchianto: Spero sia colite. Ma ho paura sia amore.	VRAI	EXPLICIT	ANALOGY	Sentipolc14
395553919155175424	Hahahaha oddio una ha postato una sua foto in bagno, solo che è un bagno pubblico e ci sono appesi i cartelli per l'igiene pubblica hahahaha	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
395581192810295296	RT @insuavis: 'impacchettare gente a natale e spedirla a fanculo'	VRAI	EXPLICIT	HYPERBOLE	Sentipolc14
395621359553761281	alle medie ero strafatta di acidi  non c'è altra spiegazione	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
395646414195539968	@tnksguys questa sera, solo in esclusiva per i twitteriani, gli scleri di ilenia. HAHAHAHAAHAHHA	VRAI	IMPLICIT	HYPERBOLE	Sentipolc14
395667108992139264	@HereForMyIdolss se continui sarò costretto a darti l’oscar	VRAI	IMPLICIT	ANALOGY	Sentipolc14
395683289622908929	@stefaniami c'era anche Barca con lui in elicottero! Ahahahahah	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
396530228706959360	RT @mattinieri: @Fiorello ciao, Rosario a dire la verità ieri sera Amadeus non si poteva guardare!! Made Cina!!!	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
396561574485577728	RT @LouTomlinfiglio: Uscire dalla stanza in pigiama e trovarsi davanti sconosciuti che ti fissano. Cos'è? Non avete mai visto un pigiama co…	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
396561576909864961	RT @tnkzay: 'GENITORI VS FIGLI' pt.12  'io alla tua età non passavo tutto questo tempo a computer'  GRAZIE AL CAZZO NON ESISTEVA MANCO!	VRAI	EXPLICIT	HYPERBOLE	Sentipolc14
396583380865019904	@jawisoath vabbè ti salto sopra io uu.	VRAI	EXPLICIT	EX:CONTEXT SHIFT	Sentipolc14
396609729419816961	@inlukesarms faccio la metereologa HAHHA lo sai?uu	VRAI	IMPLICIT	RHETORICAL QUESTION	Sentipolc14
396637954464305152	@chapellegs già la faccia della tua icon allude ad un pene invisibile #messaggisubliminali	VRAI	EXPLICIT	ANALOGY	Sentipolc14
396641049952944128	RT @creamvato: “fla,sposati uno ricco,sei troppo costosa.“ crepo,grazie del consiglio papà.	VRAI	EXPLICIT	HYPERBOLE	Sentipolc14
396647817302646786	Mh, dovrei scrivere qualcosa nella bio ma non so cosa lol	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
396654706858409984	RT @azael: forse quella della figlia di Ligresti non era proprio fame, magari aveva solo voglia di qualcosa di buono	VRAI	IMPLICIT	ANALOGY	Sentipolc14
396706143076372480	RT @davidexfabbri: Persino a Paperopoli i politici erano onesti, cazzo.	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
396726364071800832	RT @TweetComici: Ehi Martedì, lo so che non sei Lunedì, ma fai schifo lo stesso.	VRAI	EXPLICIT	HYPERBOLE	Sentipolc14
396734172901171200	RT @cerebroteso: Quando morirò lasciate il mio profilo alla scienza.	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Sentipolc14
396740362712387584	AMMETTILO: il tuo idolo ha risposto almeno una volta ad una francese o australiana...ad un Dissennatore,ad Hagrid..ma non a te	VRAI	IMPLICIT	OTHER	Sentipolc14
396757684835594240	RT @SapeviGiaChe: Esiste un sito di incontri per calzini spaiati.	VRAI	IMPLICIT	IM:FALSE ASSERTION	Sentipolc14
507067521740963840	@nomfup #gruppodiascolto #labuonascuola odo stormir di fremiti. #italia unico grande collegio docenti oggi	VRAI	IMPLICIT	IM:FALSE ASSERTION	Buonascuola (Sentipolc16)
507072991784476673	"@matteorenzi: Alle 10 appuntamento su http://t.co/lqabowVWYO #italiariparte #labuonascuola". Si si...preferisco una puntata di Walking Dead	VRAI	IMPLICIT	ANALOGY	Buonascuola (Sentipolc16)
507074319911223296	@matteorenzi Grazie di avermi fatto fare 2 belle risate con il caffè. #litaliariparte #labuonascuola o semplicemente #poveraitalia	VRAI	IMPLICIT	EUPHEMISM	Buonascuola (Sentipolc16)
507076440178053120	#Scuola, #Renzi: Supereremo il precariato e la supplentite, ma gli scatti dei docenti saranno basati sul merito #ecchevordi? #labuonascuola	VRAI	IMPLICIT	ANALOGY	Buonascuola (Sentipolc16)
507081959617867776	@matteorenzi Più che la #labuonascuola direi #carascuola visto che ci vogliono più di 800 euro a pischello....quasi quanto 5 kg di gelato	VRAI	EXPLICIT	ANALOGY	Buonascuola (Sentipolc16)
507082150055665665	#labuonascuola tutto qui?!?!? Tre minuti per rinviare tutto di un anno.	VRAI	IMPLICIT	RHETORICAL QUESTION	Buonascuola (Sentipolc16)
507082207375413249	#RENZI UNA RIFORMA AL MESE? MA ANCHE NO! ▶http://t.co/2fVoJmF8Xz◀ #labuonascuola #tassadopotassa #tbcnograzie #M5S http://t.co/5O8g9X9tzU	VRAI	EXPLICIT	RHETORICAL QUESTION	Buonascuola (Sentipolc16)
507082626973564928	Ecco, ci manca proprio che siano gli studenti a dire di cosa vogliano parlare a scuola http://t.co/1RsW5XwpMH #labuonascuola	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Buonascuola (Sentipolc16)
507083806927773696	"Più #inglese a #scuola per non parlarlo come me", parola di .@matteorenzi #riformascuola #labuonascuola http://t.co/sbzb3sMXp3	VRAI	IMPLICIT	IM:FALSE ASSERTION	Buonascuola (Sentipolc16)
507084285996572672	"Poi nella legge di stabilità entro l’anno mettiamo i soldi" - è il Poi che mi preoccupa #labuonascuola http://t.co/TAseQg0C7S	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Buonascuola (Sentipolc16)
507084899107340288	La buona scuola « #PASSODOPOPASSO http://t.co/acqbcVwGl4 VALUTAZIONE PROFESSORI IN BASE AL MERITO..COME VALUTARLO ?...UN TOT AL KILO !	VRAI	EXPLICIT	EX:OXIMORON PARADOX	Buonascuola (Sentipolc16)
507147774656536577	L'ITAGLIANO prima di tutto.... 😂 #labuonascuola http://t.co/1Lq9mE69GG	VRAI	EXPLICIT	HYPERBOLE	Buonascuola (Sentipolc16)